system_id,word,pos
177,看,VC
177,新聞,Na
177,常常,D
177,出現,VH
177,對岸,Nc
177,經濟,Na
177,停滯,VA
177,國際,Nc
177,產業,Na
177,出走,VCL
177,糧食,Na
177,危機,Na
177,缺,VJ
177,電,Na
177,通貨膨脹,VH
177,青年,Na
177,躺平族,Na
177,盛行,VK
177,怎麼,D
177,感覺,VK
177,中共,Nb
177,快,D
177,崩潰,VH
177,了,T
177,是,SHI
177,真,VH
177,的,DE
177,還,Dfa
177,假,VH
177,的,T
177,啊,T
178,我,Nh
178,先,D
178,承認,VE
178,我,Nh
178,是,SHI
178,不,D
178,帥,VH
178,才,Da
178,當,VG
178,躺平族,Na
178,不過,Cbb
178,男生,Na
178,帥,VH
178,點,Dfb
178,的,DE
178,是,SHI
178,不,D
178,是,SHI
178,都,D
178,可以,D
178,享受,VJ
178,女生,Na
178,的,DE
178,吹捧,VC
178,例如,P
178,幫,P
178,你,Nh
178,生,VC
178,小孩,Na
178,照顧,VC
178,家人,Na
178,煮菜,VA
178,賺錢,VA
178,女生,Na
178,都,D
178,願意,VK
178,這樣,VH
178,感覺,VK
178,超賢慧,Nb
178,無,VJ
178,後顧之憂,Na
178,有,V_2
178,沒,D
178,有,V_2
178,八卦,Na
178,'_',FW
179,躺平族,Na
179,有,V_2
179,些,Nf
179,是,SHI
179,懶,VH
179,的,DE
179,玩,VC
179,遊戲,Na
179,但,Cbb
179,大多數,Neqa
179,是,SHI
179,連,Cbb
179,玩,VC
179,遊戲,Na
179,都,D
179,會,D
179,卡關,VC
179,像是,SHI
179,惡靈,Na
179,古堡,Na
179,你,Nh
179,各位,Nh
179,躺平族,VA
179,開頭,Nd
179,定,D
179,找,VC
179,不,D
179,到,VC
179,路易莎,Nb
179,的,DE
179,家,Nc
179,有,V_2
179,沒有,VJ
179,躺平族,Na
179,是,SHI
179,不,D
179,是,SHI
179,都雲,Nc
179,玩家,Na
179,居多,VI
179,的,DE
179,八卦,Na
180,本,Nes
180,魯蛇國,Nc
180,考生,Na
180,，,COMMACATEGORY
180,也,D
180,算是,VG
180,躺平族,Na
180,，,COMMACATEGORY
180,目前,Nd
180,正在,D
180,算,VE
180,自己,Nh
180,躺平,VA
180,的,DE
180,開銷,Na
180,，,COMMACATEGORY
180,不,D
180,算,VG
180,補習班,Nc
180,費用,Na
180,的話,Cba
180,台機車,Na
180,，,COMMACATEGORY
180,整,Neqa
180,年,Nf
180,開銷,Na
180,左右,Ng
180,伙食費,Na
180,，,COMMACATEGORY
180,吃,VC
180,家,Nc
180,裡,Ncd
180,，,COMMACATEGORY
180,每,Nes
180,天,Nf
180,跟,P
180,家人,Na
180,拿,VC
180,伙食費,Na
180,，,COMMACATEGORY
180,天,Nc
180,兩,Neu
180,餐,Nf
180,午晚餐,Na
180,，,COMMACATEGORY
180,想,VE
180,多,D
180,吃,VC
180,要,D
180,自己,Nh
180,付錢,VA
180,，,COMMACATEGORY
180,大概,D
180,年,Nf
180,自己,Nh
180,要,D
180,花,VC
180,包含,VJ
180,零食,Na
180,，,COMMACATEGORY
180,跟,P
180,朋友,Na
180,聚餐,VA
180,，,COMMACATEGORY
180,偶爾,D
180,吃,VC
180,點,Nf
180,好,VH
180,的,DE
180,娛樂費,Na
180,算,VG
180,年偶爾,Nb
180,買,VC
180,小說,Na
180,漫畫書,Na
180,，,COMMACATEGORY
180,遊戲,Na
180,，,COMMACATEGORY
180,電腦,Na
180,用品,Na
180,，,COMMACATEGORY
180,手機,Na
180,房租,Na
180,，,COMMACATEGORY
180,因為,Cbb
180,跟,P
180,父母,Na
180,住,VCL
180,幾乎,Da
180,不,D
180,買,VC
180,衣服,Na
180,鞋子,Na
180,，,COMMACATEGORY
180,穿,VC
180,舊,VH
180,的,DE
180,，,COMMACATEGORY
180,而且,Cbb
180,親戚,Na
180,在,VCL
180,的,DE
180,公司,Nc
180,上班,VA
180,，,COMMACATEGORY
180,常常,D
180,給,VD
180,我們,Nh
180,衣服,Na
180,，,COMMACATEGORY
180,所以,Cbb
180,費用,Na
180,國民,Na
180,年金,Na
180,，年,D
180,接近,VH
180,，,COMMACATEGORY
180,因為,Cbb
180,有,V_2
180,粉紅,VH
180,小卡,Na
180,醫療,VC
180,，,COMMACATEGORY
180,健保費,Na
180,家人,Na
180,繳,VD
180,，,COMMACATEGORY
180,但是,Cbb
180,看病,VA
180,要,D
180,自己,Nh
180,付錢,VA
180,，,COMMACATEGORY
180,年,Na
180,大概,D
180,日常,A
180,生活,Na
180,用品,Na
180,，,COMMACATEGORY
180,直接,VH
180,用,P
180,家,Nc
180,裡,Ncd
180,的,DE
180,水電,Na
180,瓦斯,Na
180,用,P
180,家,Nc
180,裡,Ncd
180,網路,Na
180,手機費,Na
180,第四台,Na
180,，,COMMACATEGORY
180,電腦,Na
180,網路,Na
180,跟,P
180,家人,Na
180,平均,VH
180,分擔,VC
180,/,FW
180,月,Na
180,，,COMMACATEGORY
180,手機,Na
180,自己,Nh
180,繳,VD
180,，,COMMACATEGORY
180,月租費,Na
180,/,FW
180,月,Na
180,，,COMMACATEGORY
180,只,Da
180,其他,Neqa
180,雜支,Na
180,，,COMMACATEGORY
180,抓湊,VC
180,整數,Na
180,主要,D
180,是,SHI
180,養,VC
180,貓,Na
180,的,DE
180,費用,Na
180,算起來,D
180,躺平,VA
180,費用,Na
180,大概,D
180,年,Nf
180,，,COMMACATEGORY
180,覺得,VK
180,應該,D
180,可以,D
180,再,D
180,低,VH
180,，,COMMACATEGORY
180,不過,Cbb
180,要,D
180,維持,VJ
180,個,Di
180,還,D
180,算,VG
180,爽,VH
180,的,DE
180,生活,Na
180,只,Da
180,能,D
180,這樣,VH
180,了,T
180,有,V_2
180,沒,D
180,有,V_2
180,八卦,Na
181,剛剛,D
181,才,Da
181,看到,VE
181,年級生,Na
181,因為,Cbb
181,不婚,VH
181,不生不買,VH
181,房,Na
181,結果,Dk
181,被,P
181,稱為,VG
181,躺平族,Na
181,年級,Na
181,則,D
181,被,P
181,叫,VF
181,草莓,Na
181,長輩,Na
181,們,Na
181,則,D
181,常常,D
181,被,P
181,叫慣,VC
181,老人,Na
181,慣,VC
181,老闆,Na
181,這,Nep
181,種,Nf
181,汙名化,VHC
181,好像,D
181,無所不在,VH
181,不,D
181,取,VC
181,個,Di
181,帶有,VJ
181,貶意,Na
181,的,DE
181,稱號,Na
181,人生,Na
181,就,D
181,沒,VJ
181,意義,Na
181,樣,Na
181,這,Nep
181,鳩,Na
181,竟是,VG
181,不,D
181,是,SHI
181,人類,Na
181,天生,VH
181,的,DE
181,原罪,Na
181,有,V_2
181,卦,Na
182,躺平族,Na
182,的,DE
182,收入,Na
182,只,Da
182,夠,VH
182,呼吸,VC
182,老,VH
182,了,Di
182,沒,D
182,儲蓄,Na
182,有病,VH
182,不,D
182,用,VC
182,醫藥費,Na
182,準備,VC
182,條,Nf
182,繩子,Na
182,就,D
182,能,D
182,自我,Nh
182,治療,VC
182,只是,Cbb
182,這樣,VH
182,的,DE
182,價值觀,Na
182,也,D
182,太,Dfa
182,可悲,VH
182,了,T
182,各位,Nh
182,覺得,VK
182,怎樣,VH
182,才,Da
182,能,D
182,遏止,VC
182,這樣,VH
182,的,DE
182,歪風,Na
182,呢,T
182,與其,Cbb
182,靠,P
182,政府,Na
182,不如,VJ
182,靠,P
182,佛祖,Na
182,運用,VC
182,宗教,Na
182,的,DE
182,力量,Na
182,能夠,D
182,讓,VL
182,躺平族,Na
182,有,V_2
182,上進心,Na
182,嗎,T
183,各位,Nh
183,躺平族,Na
183,安安,Nb
183,其實,D
183,我,Nh
183,也,D
183,是,SHI
183,有點,Dfa
183,那,Nep
183,個,Nf
183,很,Dfa
183,想,VE
183,躺平,VA
183,想,VE
183,請問,VE
183,各,Nes
183,位,Nf
183,前輩,Na
183,躺平族,Na
183,都,D
183,是,SHI
183,怎麼,D
183,渡過,VCL
183,周,Nd
183,末,Ng
183,的,DE
183,該,D
183,不會,D
183,真的,D
183,躺,VA
183,整,Neqa
183,天,Nf
183,吧,T
183,會,D
183,出門,VA
183,走走,VA
183,嗎,T
184,你,Nh
184,有,V_2
184,因為,Cbb
184,買不起,VJ
184,蛋黃,Na
184,/,FW
184,蛋白區,Nc
184,，,COMMACATEGORY
184,轉而,Cbb
184,跑去,VCL
184,買,VC
184,蛋殼區,Nc
184,，,COMMACATEGORY
184,在,P
184,每,Nes
184,天,Nf
184,上下班,VA
184,通勤,Nv
184,時間,Na
184,小時,Na
184,以上,Ng
184,的,DE
184,車程,Na
184,中,Ng
184,開始,VL
184,懷疑,VK
184,人生,Na
184,嗎,T
184,你,Nh
184,有,V_2
184,因為,Cbb
184,繳,VD
184,房貸,Na
184,後,Ng
184,生活,Na
184,品質,Na
184,變差,VH
184,對,P
184,錢,Na
184,斤斤計較,VA
184,夫妻,Na
184,常常,D
184,因為,Cbb
184,錢,Na
184,的,DE
184,問題,Na
184,吵架,VA
184,嗎,T
184,你,Nh
184,有,V_2
184,因為,Cbb
184,沒有,VJ
184,爸,Na
184,媽,Na
184,支助,VC
184,，,COMMACATEGORY
184,想,VE
184,自己,Nh
184,存頭期款,Na
184,，,COMMACATEGORY
184,結果,Dk
184,房價,Na
184,漲,VH
184,的,DE
184,速度,Na
184,比,P
184,你,Nh
184,薪水,Na
184,還,Dfa
184,快,VH
184,嗎,T
184,看,VC
184,趨勢,Na
184,，,COMMACATEGORY
184,未來,Nd
184,台灣,Nc
184,的,DE
184,房子,Na
184,勢必,D
184,都,D
184,集中,VC
184,在,P
184,某些,Neqa
184,人,Na
184,手,Na
184,中,Ncd
184,那,Nep
184,下,Nes
184,代,Na
184,的,DE
184,年輕人,Na
184,或者,Caa
184,弱勢,Na
184,族群,Na
184,會不會,D
184,連,Cbb
184,租金,Na
184,都,D
184,繳不起,VD
184,唉,I
184,難怪,D
184,越來越,Dfa
184,多,VH
184,躺平族,Na
184,啊,T
184,///,FW
185,媒體,Na
185,來源,Na
185,記者,Na
185,署名,VC
185,吳家豪,Nb
185,完整,VH
185,新聞,Na
185,標題,Na
185,房價,Na
185,飆漲,VH
185,年輕人,Na
185,成,VG
185,躺,VA
185,平族,Na
185,張其祿,Nb
185,示警,VB
185,有,V_2
185,了,Di
185,房子,Na
185,沒,VJ
185,了,Di
185,孫子,Na
185,完整,VH
185,新聞,Na
185,內文,Na
185,面對,VC
185,國內,Nc
185,少子化,VHC
185,高,VH
185,房價,Na
185,問題,Na
185,，,COMMACATEGORY
185,民眾黨,Nb
185,立委,Na
185,張其祿,Nb
185,受,P
185,訪,VC
185,時,Ng
185,表示,VE
185,，,COMMACATEGORY
185,蔡,Nb
185,政府,Na
185,執政,VA
185,年,Nf
185,多,Neqb
185,來,Ng
185,，,COMMACATEGORY
185,房,Na
185,價,Na
185,問題,Na
185,更加,Dfa
185,惡化,VH
185,，,COMMACATEGORY
185,年輕人,Na
185,現在,Nd
185,已,D
185,成,VG
185,躺平族,Na
185,，,COMMACATEGORY
185,少子化,VHC
185,高,VH
185,房價,Na
185,已,D
185,成,VG
185,台灣,Nc
185,共識,Na
185,清華,Nb
185,大學,Nc
185,科管院,Nc
185,榮譽,Na
185,講座,Na
185,教授,Na
185,張金鶚,Nb
185,說,VE
185,或許,D
185,從,P
185,某,Nes
185,種,Nf
185,程度,Na
185,來,D
185,解讀,VC
185,，,COMMACATEGORY
185,房市,Na
185,現在,Nd
185,已經,D
185,泡沫,Na
185,了,T
185,張其祿,Nb
185,表示,VE
185,，,COMMACATEGORY
185,近來,D
185,連,Cbb
185,央行,Nc
185,總裁,Na
185,楊金龍,Nb
185,都,D
185,出來,VA
185,表示,VE
185,要,D
185,達成,VC
185,般,Ng
185,民眾,Na
185,能,D
185,買,VC
185,的,DE
185,房價,Na
185,這,Nep
185,目標,Na
185,太,Dfa
185,難,VH
185,，,COMMACATEGORY
185,而,Cbb
185,內政部,Nc
185,雖,Cbb
185,打算,VF
185,將,P
185,旅館,Nc
185,轉成,VG
185,社宅,Na
185,，,COMMACATEGORY
185,但,Cbb
185,這,Nep
185,都,D
185,是,SHI
185,治標,VA
185,不,D
185,治本,VA
185,，,COMMACATEGORY
185,代表,VK
185,目前,Nd
185,政府,Na
185,對,P
185,房價,Na
185,問題,Na
185,無能為力,VH
185,他,Nh
185,示警,VB
185,，,COMMACATEGORY
185,房價,Na
185,飆漲,VH
185,，,COMMACATEGORY
185,台灣,Nc
185,泡沫,Na
185,經濟,Na
185,的,DE
185,危機,Na
185,恐,VK
185,迫在眉睫,VH
185,，,COMMACATEGORY
185,有如,VG
185,灰,VH
185,犀牛,Na
185,效應,Na
185,可,D
185,預測,VE
185,的,DE
185,風險,Na
185,即,D
185,將,D
185,發生,VJ
185,，,COMMACATEGORY
185,卻,D
185,無,VJ
185,人,Na
185,處理,VC
185,高,VH
185,房價,Na
185,導致,VL
185,青年,Na
185,世代,Na
185,躺平,VA
185,社會,Na
185,內卷化,VHC
185,，,COMMACATEGORY
185,更,Dfa
185,遑論,VK
185,形成,VG
185,少子化,VHC
185,不婚化,VHC
185,勞動,VC
185,人力,Na
185,不足,VH
185,等,Cab
185,國安,Na
185,問題,Na
185,有,V_2
185,了,Di
185,房子,Na
185,沒,VJ
185,了,Di
185,孫子,Na
185,已,D
185,成,VG
185,新,VH
185,的,DE
185,台灣,Nc
185,共識,Na
185,，,COMMACATEGORY
185,要是,Cbb
185,再,D
185,炒下去,VC
185,，,COMMACATEGORY
185,恐,VK
185,成,VG
185,亡國,VH
185,危機,Na
185,張金鶚,Nb
185,說,VE
185,，,COMMACATEGORY
185,台灣,Nc
185,少子化,VHC
185,已,D
185,是,SHI
185,事實,Na
185,，,COMMACATEGORY
185,加上,Cbb
185,房地產,Na
185,投資,Na
185,炒作,VC
185,太,Dfa
185,嚴重,VH
185,，,COMMACATEGORY
185,大家,Nh
185,拚,VC
185,老命,Na
185,買,VC
185,房,Na
185,囤積,VC
185,，,COMMACATEGORY
185,造,VC
185,成,VG
185,資源,Na
185,浪費,VC
185,，,COMMACATEGORY
185,而,Cbb
185,台灣,Nc
185,資金,Na
185,都,D
185,放,VC
185,在,P
185,房地產,Na
185,上,Ncd
185,，,COMMACATEGORY
185,不,D
185,拿去,VC
185,投資,VC
185,產業,Na
185,，,COMMACATEGORY
185,也,D
185,造成,VK
185,經濟,Na
185,衰退,VH
185,他,Nh
185,認為,VE
185,，,COMMACATEGORY
185,雖然,Cbb
185,人口,Na
185,越來越,Dfa
185,少,VH
185,，,COMMACATEGORY
185,但,Cbb
185,房價,Na
185,短期,Na
185,內,Ng
185,還是,D
185,不,D
185,容易,VH
185,受,P
185,影響,VC
185,，,COMMACATEGORY
185,主因,Na
185,在於,VK
185,，,COMMACATEGORY
185,市場,Nc
185,資金,Na
185,還,D
185,很,Dfa
185,多,VH
185,囤房稅,Na
185,等,Cab
185,相關,VH
185,法規,Na
185,仍,D
185,未,D
185,落實,VHC
185,，,COMMACATEGORY
185,所以,Cbb
185,大家,Nh
185,還是,D
185,會,D
185,借,VD
185,錢,Na
185,去,D
185,買,VC
185,房子,Na
185,這,Nep
185,是,SHI
185,政府,Na
185,跟,P
185,市場,Nc
185,失,VJ
185,靈,VH
185,所,D
185,造成,VK
185,的,DE
185,結果,Na
185,，,COMMACATEGORY
185,現在,Nd
185,就,D
185,看,VE
185,政府,Na
185,何時,Nd
185,要,D
185,面對,VC
185,，,COMMACATEGORY
185,讓,VL
185,房價,Na
185,合理,VH
185,下滑,VA
185,緩,VH
185,著,Di
185,陸,Na
185,張金鶚,Nb
185,批評,VC
185,，,COMMACATEGORY
185,明知,VK
185,少子化,VHC
185,的,DE
185,現象,Na
185,是,SHI
185,現在,Nd
185,進行式,Na
185,，,COMMACATEGORY
185,但,Cbb
185,政府,Na
185,目前,Nd
185,還是,D
185,不,D
185,積極,VH
185,處理,VC
185,，,COMMACATEGORY
185,這,Nep
185,對,P
185,台灣,Nc
185,未,D
185,來,VA
185,經濟,Na
185,發展,VC
185,是,SHI
185,最,Dfa
185,不,D
185,好,VH
185,的,DE
185,此外,Cbb
185,，,COMMACATEGORY
185,資金,Na
185,都,D
185,在,P
185,房地產,Na
185,，,COMMACATEGORY
185,人民,Na
185,企業,Na
185,都,D
185,被,P
185,房價,Na
185,壓,VC
185,得,DE
185,喘,VC
185,不,D
185,過,Di
185,氣,Na
185,，,COMMACATEGORY
185,對,P
185,於,P
185,振興,VC
185,實業,Na
185,經濟,Na
185,產業,Na
185,不,D
185,是,SHI
185,好事,Na
185,他,Nh
185,表示,VE
185,，,COMMACATEGORY
185,政府,Na
185,應,D
185,盡快,D
185,改革,VC
185,金融,Na
185,稅制,Na
185,資訊,Na
185,公開,VHC
185,，,COMMACATEGORY
185,想,VE
185,辦法,Na
185,讓,VL
185,資源,Na
185,不要,D
185,全,Neqa
185,集中,VC
185,在,P
185,房地產,Na
185,，,COMMACATEGORY
185,不然,Cbb
185,再,D
185,拖下去,VB
185,，,COMMACATEGORY
185,將,D
185,造成,VK
185,產業,Na
185,危機,Na
185,完整,VH
185,新聞,Na
185,連結,VC
185,或,Caa
185,短,VH
185,網址,Na
185,////,FW
185,__,FW
185,備註,VE
185,放心,VK
185,好了,T
185,，,COMMACATEGORY
185,連,Cbb
185,我們,Nh
185,年輕人,Na
185,同事,Na
185,之間,Ng
185,都,D
185,在,D
185,互相,D
185,恐嚇,VF
185,，,COMMACATEGORY
185,說,VE
185,趕快,D
185,買,VC
185,房,Na
185,趕快,D
185,買,VC
185,房,Na
185,，,COMMACATEGORY
185,不然,Cbb
185,以後,Nd
185,買不起,VJ
185,，,COMMACATEGORY
185,還好,D
185,我,Nh
185,三,Neu
185,年,Nf
185,前,Ng
185,買,VC
185,了,Di
185,不然,Cbb
185,我,Nh
185,現在,Nd
185,絕對,D
185,買不起,VJ
185,哪裡,Ncd
185,之類,Cab
185,的,DE
185,無,D
185,限量,VH
185,的,DE
185,繼續,VF
185,飆漲,VH
185,，,COMMACATEGORY
185,地方,Na
185,縣市政府,Nc
185,也,D
185,不斷,VH
185,地,DE
185,賣,VD
185,地,Na
185,，,COMMACATEGORY
185,拼命,VH
185,的,DE
185,賣,VD
185,，,COMMACATEGORY
185,然後,D
185,拿去,VC
185,蓋,VC
185,蚊子館,Nc
185,或者,Caa
185,發,VC
185,老,VH
185,人,Na
185,福利,Na
185,可能,D
185,再,D
185,過年,VA
185,台灣,Nc
185,會,D
185,變,VG
185,得,DE
185,全部,Neqa
185,都,D
185,是,SHI
185,老人,Na
185,，,COMMACATEGORY
185,手,Na
185,裡,Ncd
185,全部,Neqa
185,都,D
185,是,SHI
185,房子,Na
185,，,COMMACATEGORY
185,然後,D
185,有,V_2
185,天,Nf
185,忽然,D
185,發現,VE
185,房子,Na
185,賣,VD
185,不,D
185,太,Dfa
185,掉,VH
185,，,COMMACATEGORY
185,抵押,VC
185,給,P
185,銀行,Nc
185,銀行,Nc
185,竟然,D
185,也,D
185,不,D
185,收,VC
185,，,COMMACATEGORY
185,因為,Cbb
185,銀行,Nc
185,手,Na
185,裡,Ncd
185,也,D
185,大,VH
185,堆,Nf
186,房,Na
186,華,Nc
186,標,VC
186,題,VC
186,即,D
186,論,VC
186,灣,Na
186,造,VC
186,很,Dfa
186,失,VJ
186,未,D
186,對,P
186,然,Cbb
186,起,VJ
186,老,VH
186,賣,VD
186,可能,VH
186,吧,T
186,我,Nh
186,自己,Nh
186,就,D
186,是,SHI
186,個,Nf
186,例子,Na
186,啊,T
186,哈哈,D
186,，,COMMACATEGORY
186,我,Nh
186,跟,P
186,我,Nh
186,太太,Na
186,結婚,VA
186,快年,VH
186,了,Di
186,，,COMMACATEGORY
186,我們,Nh
186,樣,Na
186,貸款,Na
186,買,VC
186,了,Di
186,間,Nf
186,房,Na
186,子,Na
186,，,COMMACATEGORY
186,但,Cbb
186,有,V_2
186,共識,Na
186,不,D
186,想,VE
186,生,VC
186,小孩,Na
186,小弟,Na
186,要,VC
186,歲,Nf
186,了,T
186,，,COMMACATEGORY
186,因為,Cbb
186,負擔,VC
186,有點,Dfa
186,大,VH
186,然後,D
186,我,Nh
186,個,Nf
186,同學,Na
186,，,COMMACATEGORY
186,他,Nh
186,的,DE
186,老婆,Na
186,也,D
186,跟,P
186,他,Nh
186,說,VE
186,，,COMMACATEGORY
186,買,VC
186,房子,Na
186,跟,Caa
186,養,VC
186,小孩,Na
186,，,COMMACATEGORY
186,二,Neu
186,選,VC
186,，,COMMACATEGORY
186,他們,Nh
186,現在,Nd
186,住,VCL
186,在,P
186,男方,Na
186,家,Nc
186,，,COMMACATEGORY
186,直,D
186,滿,Dfa
186,想,VE
186,搬出來,VB
186,住,VCL
186,哈哈,D
186,他們,Nh
186,想,VE
186,買,VC
186,在,P
186,社區,Nc
186,電梯,Na
186,大樓,Na
186,，,COMMACATEGORY
186,千多萬,Neu
186,吧,T
186,，,COMMACATEGORY
186,也,D
186,是,SHI
186,覺得,VK
186,沒辦法,VI
186,同時,Nd
186,擁有,VJ
186,房子,Na
186,跟,Caa
186,養,VC
186,小孩,Na
186,大概,D
186,這樣,VH
186,吧,T
186,，,COMMACATEGORY
186,我,Nh
186,不,D
186,知道,VK
186,其他,Neqa
186,人,Na
186,是否,D
186,也,D
186,這樣,VH
187,套,VC
187,句,Nf
187,電影,Na
187,中,Ng
187,某,Nes
187,領導人,Na
187,說,VE
187,的,DE
187,改革,VC
187,亡黨,Na
187,不,D
187,改革,VC
187,亡國,VH
187,想,VE
187,也,D
187,都,D
187,知道,VK
187,這麼,Dfa
187,深,VH
187,的,DE
187,黨政,Na
187,貪腐,VH
187,糾結,VH
187,定,D
187,是,SHI
187,要,D
187,先,D
187,亡,VH
187,之後,Ng
187,才,Da
187,有,V_2
187,機會,Na
187,你,Nh
187,要,VE
187,塔,Na
187,綠斑,Na
187,改,VC
187,怎麼,D
187,改,VC
187,低端商,Na
187,的,DE
187,承諾,Na
187,地產商,Na
187,的,DE
187,承諾,Na
187,都,D
187,不用,D
187,兌現,VC
187,唯,Da
187,不用,D
187,兌現,VC
187,的,DE
187,只有,D
187,傻,VH
187,的,DE
187,信,VK
187,那,Nep
187,張,Nf
187,這,Nep
187,四,Neu
187,年,Nf
187,你,Nh
187,過,VCL
187,得,DE
187,好,VH
187,嗎,T
187,低薪,Na
187,高,VH
187,房價,Na
187,的,DE
187,承諾,Na
187,最,Dfa
187,好笑,VH
187,的,DE
187,還,D
187,有,V_2
187,人,Na
187,拿,VC
187,全,Neqa
187,世界,Nc
187,來,D
187,扯淡,VA
187,人家,Nh
187,是,SHI
187,有,D
187,拿,VC
187,這,Nep
187,來,D
187,騙逆,VC
187,不過,Cbb
187,還是,D
187,要,D
187,補,VC
187,句,Nf
187,我,Nh
187,也,D
187,不,D
187,信,VK
187,砂石輪,Na
187,能,D
187,改變,VC
187,什麼,Nep
187,不要,D
187,說,VE
187,我,Nh
187,是,SHI
187,其他,Neqa
187,什麼,Nep
187,顏色,Na
187,的,DE
187,單,Da
187,存,VC
187,現在,Nd
187,誰,Nh
187,當家,VA
187,靠,P
187,妖,Na
187,下,Ng
187,誰,Nh
187,也,D
187,不能,D
187,改變,VC
187,什麼,Nep
187,開放,VC
187,虛文,Na
188,不,D
188,對,VH
188,唷,I
188,你,Nh
188,爸媽,Na
188,五年級,Na
188,有,V_2
188,三,Neu
188,間,Nf
188,舊,VH
188,公寓,Na
188,你,Nh
188,八年級,Na
188,最多,Da
188,有,V_2
188,個,Nf
188,兄弟,Na
188,姊妹,Na
188,正常,VH
188,長大,VH
188,可以,D
188,人,Na
188,分到,VC
188,間住,Na
188,唷,I
188,另,Nes
188,間,Nf
188,收租,VA
188,隔,VJ
188,五,Neu
188,間,Nf
188,人,Na
188,分,VC
188,兩萬,Neu
188,如果,Cbb
188,是,SHI
188,在,P
188,台北,Nc
188,不用,D
188,怕,VK
188,等,Cab
188,建商,Na
188,都,D
188,更,D
188,直接,VH
188,舊,VH
188,換,VC
188,新,VH
188,無限,VH
188,循環,Na
188,這樣,VH
188,定有,VJ
188,老婆,Na
188,可以,D
188,抱,VC
188,孫子,Na
188,你,Nh
188,不,D
188,是,SHI
188,台北人,Na
188,的話,Cba
188,就,P
188,上面,Ncd
188,少,D
188,都,D
188,更,D
188,那,Nep
188,行,Na
188,大家,Nh
188,說,VE
188,對,VH
188,不,D
188,對,VH
189,怪,VH
189,了,T
189,，,COMMACATEGORY
189,講話,VA
189,椪風,Na
189,是,SHI
189,民眾黨,Nb
189,的,DE
189,黨綱,Na
189,嗎,T
189,房子,Na
189,不,D
189,是,SHI
189,跟,P
189,車子,Na
189,樣,Ng
189,，,COMMACATEGORY
189,都,D
189,是,SHI
189,亮身家,Na
189,找,VC
189,炮,Na
189,打,VC
189,的,DE
189,神器,Na
189,嗎,T
189,跟,P
189,他們,Nh
189,黨主,Na
189,席樣,VA
189,，,COMMACATEGORY
189,老,D
189,愛,VL
189,強調,VE
189,不要,D
189,債,Na
189,留,VC
189,子孫,Na
189,這,Nep
189,次,Nf
189,又,D
189,幫,P
189,你,Nh
189,省,VH
189,多少,Neqa
189,錢,Na
189,了,T
189,，,COMMACATEGORY
189,偏偏,D
189,他,Nh
189,的,DE
189,粉粉,Na
189,有沒有,D
189,在,P
189,繳稅,VA
189,都,D
189,不,D
189,曉得,VK
189,，,COMMACATEGORY
189,還,D
189,談,VE
189,什麼,Nep
189,債,Na
189,呢,T
189,就,D
189,像,VG
189,庸醫,Na
189,遇到,VC
189,男生,Na
189,起手式,Na
189,就,D
189,是,SHI
189,叫,VF
189,他,Nh
189,少,D
189,打點,VC
189,，,COMMACATEGORY
189,但,Cbb
189,偏偏,D
189,我,Nh
189,都,D
189,六十幾,Neu
189,了,T
189,，,COMMACATEGORY
189,小便,VA
189,不要,D
189,起,VJ
189,泡泡,Na
189,就,P
189,阿彌陀佛,Nb
189,了,T
189,，,COMMACATEGORY
189,還,D
189,打,VC
189,什麼,Nep
189,呢,T
190,夠,VH
190,了,T
190,，,COMMACATEGORY
190,不要,D
190,再,D
190,危言聳聽,VA
190,，,COMMACATEGORY
190,阻礙,VC
190,社會,Na
190,進步,VH
190,了,T
190,，,COMMACATEGORY
190,不,D
190,知道,VK
190,房地產,Na
190,除了,P
190,是,SHI
190,經濟,Na
190,的,DE
190,火車頭,Na
190,外,Ng
190,，,COMMACATEGORY
190,還,D
190,是,SHI
190,子孫,Na
190,滿堂,VH
190,的,DE
190,保證,Na
190,嗎,T
190,誰,Nh
190,說,VE
190,買,VC
190,了,Di
190,房子,Na
190,後,Ng
190,，,COMMACATEGORY
190,就,D
190,沒有,VJ
190,孫子,Na
190,了,T
190,告訴,VE
190,你,Nh
190,，,COMMACATEGORY
190,誰,Nh
190,買,VC
190,房子,Na
190,不,D
190,當,VG
190,孫子,Na
190,的,DE
190,誰,Nh
190,買,VC
190,房,Na
190,，,COMMACATEGORY
190,誰,Nh
190,孫子,Na
190,銀行,Nc
190,的,DE
190,孫子,Na
190,請,VF
190,不要,D
190,阻礙,VC
190,銀行,Nc
190,當,VG
190,年輕人,Na
190,祖宗,Na
190,的,DE
190,機會,Na
191,故意,VL
191,炒作,VC
191,房價,Na
191,新聞,Na
191,才,Da
191,可笑,VH
191,吧,T
191,哪,Nep
191,個,Nf
191,年代,Nd
191,的,DE
191,年輕人,Na
191,都,D
191,買得起,VJ
191,新房,Na
191,買不起,VJ
191,新房,Na
191,，,COMMACATEGORY
191,明明,D
191,有,V_2
191,堆,Nf
191,二手,A
191,房屋,Na
191,可以,D
191,選,VC
191,為,P
191,了,Di
191,虛榮心,Na
191,才,Da
191,買,VC
191,新房,Na
191,吧,T
191,還,D
191,有,V_2
191,少,D
191,拿,VC
191,房價,Na
191,掛勾,VA
191,少子化,VHC
191,那些,Neqa
191,年輕人,Na
